ACO,ABC ,CS,DIRECT,HS,PSO,Firefly
0.013007641,0.085301399,0.257061958,0.01200819,0.132799387,0.001000643,0.003001451
0.014125586,0.082318783,0.247003555,0.010197401,0.132044077,0.001000643,0.003000975
0.012009859,0.083593845,0.258253336,0.013007879,0.131386757,0.000520229,0.002521753
0.014010191,0.086274862,0.29302001,0.011101723,0.131094933,0.001106024,0.004110575
0.014366388,0.087757826,0.251394749,0.009211302,0.133105278,0.00100112,0.003000259
0.015458107,0.08489275,0.249837637,0.010491848,0.132215261,0.00100112,0.003146887
0.013203621,0.085640907,0.251950502,0.010324478,0.132151127,0.001000643,0.004002333
0.013172388,0.084206343,0.292567253,0.009335279,0.133289576,0.001000166,0.00300169
0.012135506,0.104549408,0.256817341,0.010296583,0.133030891,0.000500441,0.003001451
0.013138771,0.08493495,0.294759512,0.009355307,0.132680893,0.00100255,0.003003359
0.012535095,0.085109234,0.248371363,0.011511803,0.146904707,0.00100255,0.003003597
0.013881683,0.094813824,0.303501844,0.011006832,0.130702019,0,0.002002001
0.013007879,0.088873863,0.246654749,0.010008097,0.137712717,0.001001835,0.00325799
0.014426708,0.085998297,0.251200914,0.010197401,0.134399414,0.001001358,0.004201412
0.015166044,0.087312937,0.251108885,0.010682344,0.134204626,0.001000643,0.003002167
0.011131525,0.089138031,0.255656242,0.01019907,0.136189222,0.001001596,0.003002644
0.013258219,0.092392206,0.288571358,0.010008574,0.135436773,0,0.002021074
0.015690565,0.088310003,0.248699188,0.020323515,0.133510351,0.000500441,0.003002167
0.011285067,0.085959435,0.260232687,0.009208679,0.132248878,0.000518084,0.002502441
0.01453948,0.089263201,0.275876999,0.011141062,0.137426376,0.000982046,0.004165649
0.012129307,0.094642639,0.297297478,0.010448217,0.13643527,0.00100112,0.003508806
0.013647079,0.085540056,0.250511646,0.010431528,0.134246588,0.000505924,0.002506733
0.011456966,0.086042166,0.251114368,0.013505936,0.136623144,0.001000166,0.00300169
0.011439323,0.083153009,0.251421928,0.013491631,0.131192207,0.001000166,0.00301981
0.015799046,0.083629847,0.251299143,0.010234356,0.135165691,0.001000404,0.003002167
0.013838291,0.084141016,0.295628548,0.010293961,0.133283854,0.001000881,0.003002167
0.0114398,0.08542943,0.264070988,0.011445522,0.131289721,0.001003027,0.003003836
0.012431383,0.08440733,0.260632992,0.01020503,0.132858515,0.001002073,0.003002882
0.013142109,0.086930275,0.247371197,0.01263237,0.133821011,0.001000643,0.003001451
0.012113094,0.08506012,0.291050434,0.01201582,0.134588957,0.000494242,0.002995729
0.013305664,0.087881804,0.254282475,0.010009289,0.130202055,0.001019478,0.00302124
0.017011642,0.090654373,0.260682344,0.013011217,0.13865447,0,0.002000809
0.014198542,0.085354328,0.254454851,0.00914979,0.132380962,0,0.003022432
0.01321578,0.0879004,0.306751728,0.009218693,0.135560513,0,0.002136469
0.012730122,0.086843729,0.243796825,0.011153936,0.132023573,0.001000881,0.002001286
0.016207218,0.087662935,0.254812002,0.009159803,0.134183884,0.001004219,0.003002167
0.013219118,0.089170694,0.257228374,0.010327816,0.134268284,0.001000881,0.003001928
0.012444019,0.092161417,0.259344578,0.010493517,0.135731936,0.00114584,0.003149033
0.013602495,0.086034536,0.333217621,0.009312153,0.138051748,0.000500202,0.002501011
0.013010025,0.090921164,0.250761271,0.011244774,0.136276484,0.000519753,0.002728224
0.012271643,0.087924242,0.256575346,0.009159803,0.147994995,0.001000881,0.003001928
0.014155865,0.088207006,0.249951839,0.011211634,0.143107414,0.001000643,0.003002644
0.012388945,0.087944984,0.330012321,0.010009766,0.137453556,0.001001358,0.00300169
0.01414299,0.091101646,0.247961044,0.010190248,0.139703751,0.001001358,0.003168344
0.011125326,0.084051847,0.261076927,0.012201786,0.131872892,0.001165628,0.00421381
0.012151003,0.085649729,0.258326054,0.010335684,0.139172077,0.001021147,0.002137661
0.012552023,0.086515903,0.251387358,0.00974679,0.133916616,0.001020193,0.003119707
0.01242733,0.085525036,0.251200438,0.009150505,0.180518627,0.001003265,0.003004313
0.013733864,0.088686943,0.249321222,0.010313272,0.132070065,0.000982046,0.003002167
0.013733387,0.087339163,0.258403063,0.010391474,0.13633585,0.001018286,0.003018618
0.012216091,0.08796072,0.269663095,0.010640621,0.138353348,0.000998735,0.004019499
0.012340546,0.087111712,0.298426867,0.009354591,0.133764744,0.001001596,0.003002644
0.011553288,0.088482141,0.25921011,0.012008429,0.134296894,0.000984669,0.003986597
0.015836477,0.083954811,0.252876997,0.010158539,0.133754015,0.001000166,0.003002167
0.01671648,0.084568262,0.266076088,0.013216496,0.132797718,0.000999928,0.002503157
0.01199007,0.085598469,0.310198784,0.011011362,0.133355856,0.001000643,0.004220247
0.01213479,0.084079266,0.260751486,0.009505033,0.133705616,0.000999689,0.003176212
0.01603508,0.086927652,0.2560637,0.012164593,0.134293318,0.001019478,0.0031569
0.012126923,0.086817026,0.255097389,0.011579037,0.136649609,0.001117229,0.003137827
0.013301134,0.086573601,0.243826389,0.009400368,0.135271788,0.001116514,0.00313735
0.011329651,0.089286327,0.293040991,0.01150918,0.137133837,0.001001358,0.00315094
0.012532473,0.086935997,0.246128798,0.010466099,0.133118629,0.00100112,0.003001928
0.015369415,0.084342718,0.253944874,0.015583754,0.144162178,0.001042604,0.002154589
0.012349844,0.087281942,0.255375147,0.009647608,0.134224176,0.001129389,0.00313139
0.015511274,0.085183382,0.289517164,0.010008097,0.137669086,0.001000643,0.003002167
0.012332201,0.084887028,0.253084898,0.01017046,0.138781548,0.001019478,0.003021955
0.013220787,0.089006186,0.249314308,0.01033926,0.147993803,0.000691652,0.00269413
0.028646231,0.097367048,0.253109217,0.015000582,0.135227203,0.001157045,0.003178596
0.012660265,0.090643167,0.296432495,0.009010792,0.135935545,0.001001835,0.004008532
0.012126207,0.089323282,0.261135101,0.012171268,0.14047575,0.001184225,0.003204584
0.014366388,0.085090876,0.250972271,0.009398222,0.143697739,0.000982285,0.003216505
0.013434649,0.085267305,0.258822918,0.010394096,0.138410807,0.00100112,0.00315237
0.012425184,0.091078043,0.253955364,0.011003971,0.137302637,0.001127958,0.003129244
0.01646924,0.085774183,0.292198658,0.009860754,0.136456251,0.001000643,0.003165483
0.015597343,0.086876631,0.255950689,0.010371923,0.137365103,0.00100112,0.003002644
0.012349367,0.083602667,0.251457691,0.011343241,0.153371572,0.00114727,0.003168344
0.012146473,0.088541031,0.251641035,0.009104252,0.134799719,0.00100112,0.003001928
0.013145924,0.086005449,0.328344822,0.009656191,0.137044907,0.002000809,0.005230427
0.013310909,0.085361958,0.253877878,0.009374619,0.137577772,0.000982523,0.003001928
0.011269569,0.085582256,0.258560419,0.011385441,0.134449005,0.001019716,0.00302124
0.012495995,0.084574699,0.253895998,0.009131193,0.135187864,0,0.003010988
0.012007952,0.095344305,0.250037432,0.01065588,0.135252953,0.001223564,0.00322628
0.013151884,0.08445096,0.295226336,0.010512352,0.135069132,0.001000881,0.003001928
0.013776541,0.086751461,0.24983573,0.010556221,0.136049271,0.001000881,0.003002167
0.012685061,0.086700439,0.249500513,0.009288549,0.134130955,0.000519753,0.002521515
0.013777256,0.08769989,0.257434607,0.01053381,0.134631157,0.001020193,0.003165483
0.011466742,0.088070154,0.296503067,0.00927949,0.134307861,0.00100112,0.003141642
0.013837099,0.083659172,0.251342058,0.009416819,0.144733906,0.001003504,0.003177166
0.01266861,0.091747284,0.251842499,0.011420012,0.141895056,0.00100112,0.005003929
0.017190933,0.099622488,0.288733006,0.012550831,0.143246651,0.001000881,0.00300169
0.011135101,0.087056875,0.321785927,0.011013269,0.136106491,0.000998974,0.003000975
0.017669678,0.137526751,0.271461248,0.012200117,0.184982777,0.001000643,0.003115654
0.013182878,0.086650848,0.257240295,0.011512756,0.137956142,0.0011549,0.003175497
0.013015747,0.085156202,0.260411978,0.010173798,0.135625124,0.001000643,0.003002167
0.011988878,0.090121508,0.251119137,0.010163546,0.156623363,0.001001358,0.003121376
0.012162685,0.08652997,0.346128941,0.009131193,0.136675119,0.001000166,0.003000021
0.01249671,0.085886717,0.251716852,0.011752605,0.13613224,0.00051856,0.002631187
0.012326956,0.088471174,0.253611803,0.010519743,0.137030363,0.001003981,0.004122019
0.011371136,0.086112976,0.252625465,0.009396791,0.141786575,0.001000643,0.003001451
0.012691975,0.087656736,0.286397934,0.011496782,0.13414669,0.001119375,0.003141165
0.013789892,0.083085537,0.256418943,0.011008739,0.136290073,0.000999689,0.00301981
0.01149106,0.08478713,0.248111725,0.010783911,0.137687445,0.001003027,0.003004074
0.018542528,0.086996078,0.243993282,0.010006189,0.141938686,0.001000404,0.003160954
0.012138367,0.083924055,0.250056505,0.010133505,0.153706551,0.001000881,0.003129721
0.012131929,0.091629505,0.250264406,0.009131193,0.180897474,0.001001358,0.003004074
0.012180328,0.089234114,0.256097555,0.010134697,0.136401892,0.001001835,0.003000498
0.014299393,0.088830233,0.24802351,0.010007143,0.137078524,0,0.003002167
0.014611721,0.088442564,0.258872032,0.012136459,0.159504175,0.001000643,0.003002644
0.013244152,0.087271452,0.300310612,0.010154486,0.145584106,0,0.003159046
0.01173377,0.085545301,0.272367954,0.010638952,0.134242773,0.001001835,0.003002167
0.012269974,0.085912704,0.254889488,0.00938344,0.140012741,0.001260757,0.003764391
0.014452934,0.088243008,0.396431446,0.010266542,0.135725498,0.002002716,0.008006096
0.019464731,0.148462057,0.360713959,0.012442589,0.221353531,0.001019478,0.002020121
0.013188601,0.089049339,0.258148193,0.010322332,0.136487961,0.000999451,0.004159927
0.017375946,0.087511301,0.254906893,0.009499311,0.138661861,0.001003504,0.004233837
0.011322975,0.085608244,0.2526896,0.009730339,0.140974522,0.000999928,0.003149748
0.012114763,0.086622238,0.279678106,0.009228706,0.148393393,0.00100112,0.004003048
0.014010668,0.089643717,0.340770483,0.010005951,0.144130707,0.00150156,0.004504681
0.016757727,0.088355303,0.299228907,0.01135087,0.142423153,0.001135588,0.00313735
0.012507439,0.086964607,0.32127285,0.012972593,0.138442993,0.001000643,0.004090071
0.018497705,0.113840818,0.340059042,0.014331341,0.174264193,0.002001047,0.00528574
0.012270451,0.114107609,0.314268589,0.010304689,0.181994438,0,0.002019882
0.014195204,0.087811232,0.303580046,0.010187864,0.154106617,0.000111341,0.003115654
0.013465881,0.088535309,0.262248039,0.011193991,0.139399767,0,0.002990484
0.019103527,0.090282917,0.266512871,0.012778044,0.139949083,0.001013756,0.003247023
0.013687849,0.0907166,0.311581612,0.011644125,0.143884659,0.001000643,0.002999783
0.01201129,0.087866068,0.258405924,0.011007786,0.141089439,0.001208544,0.003209829
0.016158342,0.091708183,0.277097464,0.011296511,0.14233923,0,0.003021717
0.012152433,0.089720726,0.267973661,0.010192394,0.140703917,0.001000166,0.003227949
0.012578964,0.087478876,0.266786575,0.011507034,0.138702631,0.00101757,0.003188848
0.019011736,0.087410927,0.321531057,0.018468142,0.140977859,0,0.002021074
0.017557859,0.092862368,0.261702299,0.013923168,0.143179178,0.00100112,0.003529072
0.014614344,0.09052825,0.264447451,0.010159016,0.142219782,0.001000881,0.003002167
